Show_Id,Category,Title,Country,Rating,Duration,Genre,Release_Day,Release_Month,Release_Year
s2496,Movie,Gook,United States,TV-MA,95,"Dramas, Independent Movies",6,March,2018
s2497,Movie,Goon,"United States, Canada",R,92,"Comedies, Sports Movies",15,August,2017
s2498,Movie,Goon: Last of the Enforcers,Canada,R,102,"Comedies, International Movies, Sports Movies",30,December,2017
s2499,TV Show,Goosebumps,Canada,TV-G,5,"Kids' TV, TV Thrillers",19,November,2014
s2500,Movie,Goosebumps 2: Haunted Halloween,"United States, United Kingdom",PG,90,"Children & Family Movies, Comedies",25,April,2019
s2501,Movie,Gori Tere Pyaar Mein,India,TV-14,144,"Comedies, Dramas, International Movies",1,April,2020
s2502,TV Show,Gormiti,"Spain, Italy",TV-Y,1,Kids' TV,1,December,2020
s2503,Movie,Gosford Park,"United States, United Kingdom, Italy",R,137,"Comedies, Dramas, International Movies",1,November,2019
s2504,TV Show,Gossip Girl,United States,TV-14,6,"TV Dramas, Teen TV Shows",8,October,2013
s2505,TV Show,Gotham,United States,TV-MA,5,"Crime TV Shows, TV Action & Adventure, TV Dramas",30,September,2019
s2506,Movie,Gothika,"United States, France, Canada, Spain",R,98,"Horror Movies, Thrillers",1,January,2021
s2507,Movie,Gour Hari Dastaan: The Freedom File,India,TV-14,109,"Dramas, Independent Movies, International Movies",15,October,2017
s2508,Movie,Goyo: The Boy General,Philippines,TV-MA,150,"Dramas, International Movies",26,January,2019
s2509,TV Show,Grace and Frankie,United States,TV-MA,6,"TV Comedies, TV Dramas",15,January,2020
s2510,TV Show,Graceful Friends,South Korea,TV-MA,1,"Crime TV Shows, International TV Shows, TV Dramas",12,November,2020
s2511,Movie,Gran Torino,"Germany, United States",R,117,Dramas,1,October,2020
s2512,TV Show,GRANBLUE FANTASY the Animation,Japan,TV-PG,1,"Anime Series, International TV Shows",15,July,2019
s2513,TV Show,Grand Army,United States,TV-MA,1,"TV Dramas, Teen TV Shows",16,October,2020
s2514,TV Show,Grand Designs,United Kingdom,TV-14,2,"British TV Shows, International TV Shows, Reality TV",1,August,2019
s2515,TV Show,Grand Hotel,Spain,TV-PG,3,"International TV Shows, Romantic TV Shows, Spanish-Language TV Shows",1,November,2017
s2516,Movie,Grand Masti,India,TV-MA,93,"Comedies, International Movies, Music & Musicals",1,March,2018
s2517,Movie,Grand-Daddy Day Care,United States,PG-13,96,"Children & Family Movies, Comedies",25,December,2019
s2518,Movie,Grandmaster,India,TV-14,133,"International Movies, Thrillers",1,November,2018
s2519,Movie,Grandmother's Farm,United Arab Emirates,TV-14,71,"Comedies, Horror Movies, International Movies",28,May,2020
s2520,Movie,Grandmother's Farm Part 2,United Arab Emirates,TV-14,80,"Comedies, Horror Movies, International Movies",28,May,2020
s2521,Movie,Grass,United States,TV-MA,57,"Comedies, Independent Movies",14,February,2019
s2522,Movie,Grass Is Greener,Unknown,TV-MA,98,Documentaries,20,April,2019
s2523,Movie,Grease,United States,PG,110,"Classic Movies, Comedies, Music & Musicals",1,November,2019
s2524,TV Show,Great Interior Design Challenge,United Kingdom,TV-PG,2,"British TV Shows, International TV Shows, Reality TV",1,December,2018
s2525,TV Show,Great News,United States,TV-14,2,TV Comedies,25,October,2018
s2526,TV Show,Great Pretender,Japan,TV-MA,2,"Anime Series, Crime TV Shows, International TV Shows",25,November,2020
s2527,TV Show,Great Yellowstone Thaw,United Kingdom,TV-PG,1,"Docuseries, Science & Nature TV",1,October,2017
s2528,Movie,Greater,United States,PG,131,"Children & Family Movies, Dramas, Sports Movies",31,March,2020
s2529,TV Show,Greatest Events of WWII in Colour,United Kingdom,TV-14,1,"British TV Shows, Docuseries, International TV Shows",8,November,2019
s2530,TV Show,Green Door,Taiwan,TV-MA,1,"International TV Shows, Romantic TV Shows, TV Comedies",17,March,2019
s2531,TV Show,Green Eggs and Ham,"United Kingdom, Canada, United States",TV-Y7,1,"Kids' TV, TV Action & Adventure, TV Comedies",8,November,2019
s2532,TV Show,Green Frontier,Colombia,TV-MA,1,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",16,August,2019
s2533,Movie,Green Room,United States,R,95,"Horror Movies, Thrillers",12,November,2018
s2534,Movie,Green White Green (And All the Beautiful Colours in My Mosaic of Madness),Nigeria,TV-MA,102,"Comedies, Independent Movies, International Movies",1,January,2018
s2535,TV Show,Greenhouse Academy,United States,TV-PG,4,"Kids' TV, TV Dramas, Teen TV Shows",20,March,2020
s2536,TV Show,Greenleaf,United States,TV-14,5,TV Dramas,10,September,2020
s2537,Movie,Greg Davies: You Magnificent Beast,United Kingdom,TV-MA,66,Stand-Up Comedy,10,April,2018
s2538,Movie,Grego Rossello: Disculpe las molestias,Argentina,TV-MA,65,Stand-Up Comedy,31,October,2019
s2539,TV Show,Grey's Anatomy,United States,TV-14,16,"Romantic TV Shows, TV Dramas",9,May,2020
s2540,Movie,Gridlocked,Canada,R,114,Action & Adventure,14,July,2016
s2541,Movie,Grillo vs Grillo,Italy,TV-MA,96,Stand-Up Comedy,10,February,2017
s2542,Movie,Gringo: The Dangerous Life of John McAfee,United States,TV-MA,97,Documentaries,1,April,2018
s2543,Movie,Grizzlies,Canada,R,106,"Dramas, Independent Movies, Sports Movies",15,December,2020
s2544,TV Show,Grizzy et les Lemmings,France,TV-Y,2,"Kids' TV, TV Comedies",12,December,2020
s2545,Movie,Growing Up Coy,United States,TV-PG,82,"Documentaries, LGBTQ Movies",6,January,2017
s2546,Movie,Growing Up Wild,United States,G,78,"Children & Family Movies, Documentaries",19,February,2017
s2547,Movie,Guatemala: Heart of the Mayan World,"Uruguay, Guatemala",TV-G,67,"Documentaries, International Movies",30,November,2019
s2548,Movie,Guest House,United States,R,84,Comedies,18,December,2020
s2549,Movie,Guillermo Vilas: Settling the Score,Argentina,TV-14,95,"Documentaries, International Movies, Sports Movies",27,October,2020
s2550,Movie,Guilty,India,TV-MA,120,"Dramas, International Movies",6,March,2020
s2551,Movie,Gumrah,India,TV-14,149,"Action & Adventure, Dramas, International Movies",1,April,2020
s2552,Movie,Gun City,"Spain, France",TV-MA,126,"Dramas, International Movies, Thrillers",31,October,2018
s2553,Movie,Gun Runners,Canada,TV-PG,90,"Documentaries, International Movies, Sports Movies",1,February,2017
s2554,Movie,Guna 369,India,TV-MA,143,"Action & Adventure, Dramas, International Movies",15,November,2019
s2555,Movie,Gunjan Saxena: The Kargil Girl,India,TV-14,113,"Action & Adventure, Dramas, International Movies",12,August,2020
s2557,Movie,Gurgaon,India,TV-14,106,"Dramas, International Movies, Thrillers",1,May,2018
s2558,TV Show,Gurren Lagann,Japan,TV-14,1,"Anime Series, International TV Shows",1,September,2017
s2559,Movie,Guru,India,TV-PG,155,"Dramas, International Movies",1,March,2018
s2560,TV Show,Guru Aur Bhole,Unknown,TV-Y7,3,"Kids' TV, TV Comedies",1,March,2019
s2561,Movie,Guy Martin: Last Flight of the Vulcan Bomber,United Kingdom,TV-G,57,"Documentaries, International Movies",26,July,2019
s2562,Movie,Guzaarish,India,TV-14,121,"Dramas, International Movies",2,August,2018
s2563,TV Show,Gypsy,"United States, United Kingdom",TV-MA,1,TV Dramas,30,June,2017
s2564,TV Show,H,France,TV-MA,4,"International TV Shows, TV Comedies",1,September,2020
s2565,Movie,Héroes,Chile,TV-MA,91,"Comedies, International Movies",19,August,2018
s2566,Movie,Hükümet Kadin,Turkey,TV-MA,100,"Comedies, International Movies",10,March,2017
s2567,Movie,Hükümet Kadin 2,Turkey,TV-14,101,"Comedies, International Movies",10,March,2017
s2568,TV Show,H2O: Just Add Water,Australia,TV-PG,3,"Kids' TV, TV Dramas",2,October,2020
s2569,TV Show,H2O: Mermaid Adventures,"Germany, Australia, France, China",TV-Y7,2,Kids' TV,15,July,2015
s2570,TV Show,Ha Unlimited,Unknown,TV-MA,2,"International TV Shows, TV Comedies",11,May,2018
s2571,Movie,Haani,India,TV-14,137,"Dramas, International Movies, Music & Musicals",1,October,2018
s2572,Movie,Haapus,India,TV-14,138,"Comedies, Dramas, International Movies",15,March,2018
s2573,Movie,Habibie & Ainun,"Indonesia, Singapore",TV-14,125,"Dramas, International Movies, Romantic Movies",28,January,2019
s2574,TV Show,Hache,Spain,TV-MA,1,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",1,November,2019
s2575,Movie,Hadi İnşallah,Turkey,TV-14,95,"Comedies, International Movies, Romantic Movies",4,April,2018
s2576,Movie,Haider,India,TV-MA,154,"Dramas, International Movies, Romantic Movies",2,August,2018
s2577,TV Show,Haikyu!!,Japan,TV-14,2,"Anime Series, International TV Shows, Teen TV Shows",1,November,2019
s2578,Movie,"Hail, Caesar!","United States, United Kingdom, Japan",PG-13,106,Comedies,16,April,2020
s2579,Movie,Hairspray,"United States, United Kingdom, Canada",PG,116,"Children & Family Movies, Comedies, Music & Musicals",1,January,2020
s2580,Movie,Hajwala 2: Mysterious Mission,United Arab Emirates,TV-14,116,"Action & Adventure, Comedies, International Movies",8,March,2019
s2581,Movie,Hajwala: The Missing Engine,United Arab Emirates,TV-PG,97,"Action & Adventure, Dramas, International Movies",1,November,2017
s2582,Movie,Hakkunde,Nigeria,TV-14,93,"Comedies, Dramas, Independent Movies",31,January,2020
s2583,TV Show,Half & Half,United States,TV-14,4,TV Comedies,15,October,2020
s2584,Movie,Half Girlfriend,India,TV-14,129,"Dramas, International Movies, Romantic Movies",2,January,2020
s2585,Movie,Halkaa,India,TV-14,111,"Comedies, Dramas, Independent Movies",15,November,2018
s2586,Movie,HALO Legends,"United States, Japan",PG-13,117,"Action & Adventure, Anime Features, Sci-Fi & Fantasy",1,May,2017
s2587,Movie,Halo: The Fall of Reach,United States,TV-14,65,"Action & Adventure, Sci-Fi & Fantasy",7,March,2016
s2588,TV Show,Halt and Catch Fire,United States,TV-14,4,TV Dramas,14,December,2017
s2589,Movie,Hamara Dil Aapke Paas Hai,India,TV-14,158,"Dramas, International Movies, Music & Musicals",1,March,2018
s2590,Movie,Hamburger Hill,United States,R,110,"Action & Adventure, Dramas",23,November,2019
s2591,Movie,Hamid,India,TV-MA,108,"Dramas, Independent Movies, International Movies",15,May,2019
s2592,Movie,Hamza's Suitcase,Egypt,TV-14,79,"Comedies, International Movies",2,May,2019
s2593,Movie,Handsome Devil,Ireland,TV-MA,95,"Comedies, Dramas, International Movies",1,August,2017
s2594,TV Show,Handsome Siblings,China,TV-14,1,"International TV Shows, TV Dramas, TV Sci-Fi & Fantasy",16,January,2020
s2595,Movie,Handsome: A Netflix Mystery Movie,United States,TV-MA,81,Comedies,5,May,2017
s2596,TV Show,Hangar 1: The UFO Files,Unknown,TV-PG,1,Docuseries,2,May,2020
s2597,Movie,Hangman,United States,R,99,Thrillers,6,May,2020
s2598,Movie,Hank: Five Years from the Brink,United States,TV-14,86,Documentaries,25,August,2018
s2599,Movie,Hannah Gadsby: Douglas,Australia,TV-MA,73,Stand-Up Comedy,26,May,2020
s2600,Movie,Hannah Gadsby: Nanette,Australia,TV-MA,70,Stand-Up Comedy,19,June,2018
s2601,TV Show,Hannibal,United States,TV-MA,3,"TV Horror, TV Mysteries, TV Thrillers",6,June,2020
s2602,Movie,Hannibal Buress: Comedy Camisado,United States,TV-MA,68,Stand-Up Comedy,5,February,2016
s2603,Movie,Hans Teeuwen: Real Rancour,Netherlands,TV-MA,86,Stand-Up Comedy,1,July,2017
s2604,Movie,Hans Zimmer: Live in Prague,United Kingdom,TV-G,138,"International Movies, Music & Musicals",1,March,2018
s2605,Movie,Hantu Kak Limah,Malaysia,TV-PG,110,"Comedies, Horror Movies, International Movies",31,January,2019
s2606,TV Show,Hap and Leonard,United States,TV-MA,3,"Crime TV Shows, TV Dramas",6,March,2019
s2607,TV Show,Happy 300 Days,Taiwan,TV-14,1,"International TV Shows, Romantic TV Shows, TV Comedies",1,January,2017
s2608,TV Show,Happy And,South Korea,TV-14,1,"International TV Shows, Korean TV Shows, TV Dramas",15,December,2016
s2609,Movie,Happy Anniversary,United States,TV-MA,78,"Comedies, Romantic Movies",30,March,2018
s2610,Movie,Happy as Lazzaro,"Italy, Switzerland, France, Germany",PG-13,127,"Dramas, Independent Movies, International Movies",30,November,2018
s2611,Movie,Happy Go Lucky,India,TV-14,129,"Comedies, International Movies, Music & Musicals",1,October,2018
s2612,Movie,Happy Hunting,United States,TV-MA,91,"Horror Movies, Independent Movies",1,January,2018
s2613,TV Show,Happy Jail,Unknown,TV-MA,1,"Crime TV Shows, Docuseries",14,August,2019
s2614,Movie,Happy New Year,India,TV-14,179,"Action & Adventure, Comedies, Dramas",1,February,2017
s2615,Movie,Happy Old Year,Thailand,TV-MA,113,"Dramas, International Movies, Romantic Movies",26,March,2020
s2616,Movie,Happy Times,Mexico,NR,79,"Comedies, International Movies, Romantic Movies",8,February,2017
s2617,TV Show,Happy Valley,United Kingdom,TV-MA,2,"British TV Shows, Crime TV Shows, International TV Shows",16,March,2016
s2618,TV Show,Happy!,United States,TV-MA,2,"Crime TV Shows, TV Action & Adventure, TV Comedies",27,March,2020
s2619,TV Show,Happyish,United States,TV-MA,1,"TV Comedies, TV Dramas",1,July,2016
s2620,Movie,Har Kisse Ke Hisse: Kaamyaab,India,TV-14,105,"Dramas, International Movies",2,May,2020
s2621,Movie,Haraamkhor,India,TV-14,93,"Dramas, Independent Movies, International Movies",1,February,2017
s2622,Movie,Hard Kill,United States,R,98,Action & Adventure,23,November,2020
s2623,Movie,Hard Lessons,United States,TV-14,94,Dramas,1,October,2011
s2624,Movie,Hard Tide,United Kingdom,TV-MA,79,"Dramas, Independent Movies",6,September,2017
s2625,Movie,Hardcore Henry,"Russia, United States, China",R,96,"Action & Adventure, International Movies, Sci-Fi & Fantasy",1,August,2020
s2626,TV Show,Hardy Bucks,Ireland,TV-MA,4,TV Comedies,11,January,2019
s2627,Movie,Hari Kondabolu: Warn Your Relatives,United States,TV-MA,67,Stand-Up Comedy,8,May,2018
s2628,Movie,Harishchandrachi Factory,India,TV-PG,99,"Dramas, International Movies",1,October,2018
s2629,Movie,Harith Iskander: I Told You So,United States,TV-14,62,Stand-Up Comedy,19,January,2018
s2630,Movie,Harlem Globetrotters: The Team That Changed the World,Unknown,TV-14,55,"Documentaries, Sports Movies",1,November,2019
s2631,Movie,Harold & Kumar Escape from Guantanamo Bay,United States,R,101,"Comedies, Cult Movies",1,October,2019
s2632,Movie,Harold & Kumar Go to White Castle,"United States, Canada, Germany",R,88,"Comedies, Cult Movies",1,January,2020
s2633,Movie,Harold and Lillian: A Hollywood Love Story,United States,TV-14,95,Documentaries,25,November,2018
s2634,TV Show,Harold Shipman - Driven to Kill,United Kingdom,TV-14,1,"British TV Shows, Crime TV Shows, Docuseries",1,February,2019
s2635,Movie,Harriet the Spy: Blog Wars,"United States, Canada",TV-G,87,"Children & Family Movies, Comedies",15,April,2018
s2636,TV Show,Harry & Bunnie,Malaysia,TV-Y7,1,"Kids' TV, TV Comedies",15,October,2017
s2637,Movie,Harry and Snowman,United States,TV-PG,83,"Documentaries, Sports Movies",15,January,2017
s2638,Movie,Harry Benson: Shoot First,United States,NR,90,Documentaries,1,May,2017
s2639,TV Show,Hart of Dixie,United States,TV-PG,4,"TV Comedies, TV Dramas",15,December,2015
s2640,Movie,Harud,India,TV-MA,100,"Dramas, International Movies",1,October,2016
s2641,TV Show,Harvey Street Kids,United States,TV-Y7,4,"Kids' TV, TV Comedies",10,January,2020
s2642,Movie,Hasan Minhaj: Homecoming King,Unknown,TV-MA,73,Stand-Up Comedy,23,May,2017
s2643,Movie,Hasee Toh Phasee,India,TV-14,135,"Comedies, Dramas, International Movies",1,April,2020
s2644,Movie,Haseena Maan Jaayegi,India,TV-PG,151,"Action & Adventure, Comedies, Dramas",1,March,2018
s2645,TV Show,Hashoter Hatov,Israel,TV-MA,1,"Crime TV Shows, International TV Shows, TV Comedies",28,December,2018
s2646,TV Show,Hasmukh,India,TV-MA,1,"Crime TV Shows, International TV Shows, TV Comedies",17,April,2020
s2647,Movie,Hasta los dientes,Mexico,TV-MA,109,"Documentaries, International Movies",13,August,2019
s2648,TV Show,Hatchimals | Adventures in Hatchtopia,United States,TV-Y,2,Kids' TV,1,July,2019
s2649,TV Show,Haters Back Off,United States,TV-PG,2,"TV Comedies, Teen TV Shows",20,October,2017
s2650,TV Show,Hati Perempuan,Indonesia,TV-14,1,"International TV Shows, Romantic TV Shows, TV Dramas",21,August,2017
s2651,Movie,Hattrick,India,TV-14,109,"Comedies, Dramas, International Movies",1,November,2018
s2652,TV Show,Haunted,"United States, Czech Republic",TV-MA,2,"Reality TV, TV Horror, TV Thrillers",11,October,2019
s2653,TV Show,Haunted House,Unknown,TV-G,1,"Kids' TV, Korean TV Shows",1,December,2018
s2654,Movie,Haunters: The Art of the Scare,United States,TV-MA,89,"Documentaries, Horror Movies",2,January,2018
s2655,Movie,Haunting on Fraternity Row,United States,TV-MA,99,"Horror Movies, Independent Movies",1,March,2019
s2656,Movie,Have a Good Trip: Adventures in Psychedelics,United States,TV-MA,86,Documentaries,11,May,2020
s2657,TV Show,"Have You Ever Fallen in Love, Miss Jiang?",Unknown,TV-14,1,"Crime TV Shows, International TV Shows, TV Dramas",1,August,2017
s2658,Movie,Have You Seen the Listers?,Australia,TV-MA,86,"Documentaries, International Movies",1,February,2019
s2659,TV Show,Haven,"Canada, United States",TV-14,5,"Classic & Cult TV, TV Horror, TV Mysteries",8,September,2015
s2660,Movie,Havenhurst,United States,TV-MA,85,"Horror Movies, Thrillers",10,June,2017
s2661,Movie,Hawaizaada,India,TV-14,129,"Dramas, International Movies, Romantic Movies",19,November,2020
s2662,Movie,Hayat Öpücügü,Turkey,TV-14,98,"Comedies, Dramas, International Movies",10,March,2017
s2663,Movie,Haywire,"Ireland, United States",R,93,Action & Adventure,1,March,2020
s2664,Movie,Hazaaron Khwaishein Aisi,"India, France",TV-MA,111,"Dramas, International Movies, Romantic Movies",15,April,2019
s2665,Movie,Hazel Brugger: Tropical,Germany,TV-MA,58,Stand-Up Comedy,2,December,2020
